LATITUDE,LONGITUDE
6.88342857,39.87335233
6.856522082,37.75866827
6.364961229,40.52967822
6.610119988,43.30501465
6.853497797,38.5818153
6.712625312,40.16450367
6.941691503,36.84309031
6.789426308,38.81216884
6.61697775,42.52045573
6.843339525,37.94894523
6.569313316,40.92440663
6.88784453,38.43901896
6.835118585,37.72918351
6.868888102,35.51684708
6.889678953,38.22931357
6.969541925,35.56154325
6.932986705,38.65063229
6.845122314,36.88962244
7.00705464,39.97615282
6.946999516,37.66002332
6.927070372,37.51715074
6.937243013,38.05150313
6.817012595,37.17734405
6.860269677,39.89803087
6.903426735,35.75171495
6.910925425,36.36721712
7.006532429,38.49990071
6.888191041,39.15234802
6.989429556,37.88631943
7.047113871,37.859897
6.785779331,35.87653367
7.038915897,38.60832702
7.053729482,38.43899681
6.765068194,41.41394185
7.115039122,40.00283703
7.025035504,38.84054873
7.046002336,38.33959041
6.948137525,40.50786653
7.074297726,37.70995608
7.10785095,37.552762
7.074463313,35.46565941
7.069788948,35.64617551
7.147457264,37.83187554
7.098484705,36.45681384
7.04484516,37.14379141
7.077477888,39.77107848
6.900650934,35.17292073
7.201017652,38.60140993
7.118592421,36.97170741
7.128589001,38.20023915
7.161025407,38.01002779
7.241880442,37.89724799
6.840806171,36.16696043
7.269616784,36.24394763
7.12917597,40.13001299
7.301743007,35.26691516
7.226692168,37.77634555
7.25085563,37.94385735
7.232383779,37.6562475
7.272700754,37.48962933
7.160833913,37.33222544
6.875449614,45.38109183
7.225748161,38.93028161
7.184168907,39.17251512
7.20446429,38.58977776
6.990076026,39.52970623
7.120880917,40.71564308
7.339942956,37.66255159
7.248119142,35.46717211
7.357627893,37.95709121
7.359456248,37.86124728
7.152487037,42.55809386
7.319950312,39.78440473
7.253232233,35.25317787
7.246039228,35.87914968
7.361952849,36.23343338
7.425161755,39.44743028
7.386531292,37.8061443
7.327061852,38.39478008
7.499373273,38.0324364
7.46772741,38.50984344
7.372063675,35.67352566
7.043302168,34.66413009
6.909989715,46.25385816
7.558221887,38.04917438
7.437556971,37.55550138
7.38311199,40.15337347
7.542767533,37.84638417
7.210619964,41.90498968
7.500506774,38.0346697
7.547015448,38.16872169
7.317744645,44.00880618
7.524008157,36.46175452
7.41580488,36.9389799
7.430230166,39.27158866
7.228890437,43.31443582
7.614498883,38.59782158
7.542574498,37.8600655
7.424962482,38.21884315
7.585527621,37.62089411
7.6993893,38.35832425
7.601734441,38.75568728
7.683245048,36.84282008
7.636705171,37.98526788
7.444758287,38.72377459
7.571692867,39.57746165
7.546330089,35.97940613
7.436980794,35.07915618
6.892440155,44.41715344
7.555355167,35.33676387
7.574197668,36.65923529
7.370330851,41.21282801
7.779442399,38.39455039
7.780608669,38.35692218
7.679229573,40.04309612
7.628385948,35.68980257
7.527461821,38.98354041
7.668286172,41.82153039
7.543552095,37.24057856
7.538137561,40.60809032
7.75584914,37.76700838
7.740682478,37.66811062
7.856095087,36.58459432
7.766732331,37.93201664
7.732413485,35.46038471
7.858412781,34.54226145
7.825156971,37.85563229
7.774312861,38.27314885
7.890216469,38.38847548
7.781764673,36.76021361
7.619194293,34.28301327
7.729953972,40.33901691
7.799788042,38.02380158
7.791736843,39.50460637
7.699630759,36.23019902
7.744818336,39.22985036
7.781201698,38.38874198
7.750170124,38.13267567
7.928688442,38.71135206
7.939862326,38.35974612
7.691776189,39.80099042
7.938220113,39.13429595
7.653252209,42.84218789
7.68228117,42.29937856
7.778314081,37.0326885
7.926242255,37.96154054
7.818187835,37.49800185
7.890933744,39.1272198
7.88177338,36.04061604
8.044240046,38.35172664
7.932240052,35.5494601
7.972080235,36.43069311
7.880185314,36.5860916
7.820020162,38.61116231
7.81736254,44.34458596
7.985677731,38.52102
7.995803802,38.07009049
7.966204105,38.33271028
7.86310548,34.5320289
7.903144196,40.17697609
7.98645064,38.82925137
7.993948938,38.17951993
8.119440308,38.38470727
7.896266333,35.86815288
7.854085528,41.24252018
8.003511524,37.75318502
7.892984835,35.18170426
7.987277519,37.27221151
8.179033111,34.34899153
7.66895742,46.94664784
8.188040165,34.06541521
8.043604147,39.56289688
8.222273333,33.96887976
7.962552462,33.27719541
8.113268023,39.97301413
8.07231106,39.24263678
8.133079126,36.53952425
8.028483161,36.95664162
8.146936023,37.82571918
8.072500417,35.59647566
7.990297825,37.45809708
8.064896422,36.21502571
8.012055283,39.81036338
8.246009698,34.58862512
8.122237188,33.97798201
8.143530359,38.0363511
8.140830426,38.39013658
8.098680126,39.40655695
8.275045839,33.19382694
7.897001328,33.73871906
8.130874331,35.73298221
8.177655538,35.35601246
8.286048999,37.77978711
7.971360894,38.94882144
8.304211636,35.58347878
8.217594541,38.09415388
7.685794462,45.65709232
8.193293671,38.74608839
8.331837326,37.91329827
8.219931107,35.78983821
8.272923338,35.93958956
8.311459631,38.91530972
8.292503306,39.25541851
8.326496508,38.19402342
8.315116083,37.62695262
8.329480148,39.912901
8.317131928,33.32911426
8.452373956,36.34881471
8.293549511,38.5412409
8.145588191,34.74283319
8.391754277,39.07760079
8.297218174,33.66268738
8.431042903,35.53039754
8.298649654,39.50231287
8.354463895,35.41826927
8.35836233,33.94612239
8.322795862,35.13166091
8.307784361,36.65202594
8.417978943,37.84700954
8.450431045,35.83681155
8.533638625,34.80096133
8.542546359,37.97670516
8.3887158,36.14409633
8.364398224,36.48134713
8.541577899,39.26989882
8.359348024,39.65712414
8.481977249,38.6557727
8.431877635,38.30260679
8.31033435,41.90976157
8.339503611,37.23903915
8.279438088,40.19170737
8.473901815,36.38257872
8.504671656,38.88895258
8.522580572,37.43912176
8.531877599,40.06006079
8.695579463,38.97609351
8.230725404,40.63387587
8.043749557,43.08537925
8.341595535,34.21686888
8.578160083,38.52317438
8.597322984,36.13689135
8.529876692,39.83949276
8.549212465,38.04495111
8.476502022,39.26471767
8.166829418,45.33673136
8.595103608,35.78021482
8.458582393,34.82763859
8.761424911,38.96819543
8.660064113,38.24464629
8.627560237,34.99219167
8.562097713,37.69716369
8.621696084,38.39207741
8.749717322,38.98998206
8.802932101,39.10528418
8.80367073,39.0834508
8.796535803,37.89584521
8.596436475,34.52105541
8.397870344,41.02400792
8.671264162,37.88802331
8.619981513,35.37792945
8.188298659,43.55295702
8.650161423,39.53604021
8.63079906,39.15075123
8.822116908,38.71349425
8.843096735,38.01051077
8.48961154,36.95186724
8.714225232,36.71844099
8.73754565,35.99602673
8.426000468,44.32436652
8.789206196,37.65063603
8.732563792,37.48035864
8.879213007,39.87804491
8.754565568,40.511817
8.905808921,40.77532882
8.756109153,37.29001056
8.718861983,36.54707488
8.70698866,36.28873652
8.807907128,34.85870931
8.323223388,41.62852769
8.915250391,38.63446221
8.670275916,41.89694454
8.729927138,40.1870122
8.801449221,38.13557393
8.839759665,38.31830033
8.756907615,39.0086384
8.797820427,36.89215416
8.805555713,35.78517719
8.730365905,42.20128942
8.777693009,38.82015788
8.83957319,35.58162516
8.684229674,40.9867519
8.902713592,36.46498437
8.980093587,37.85366237
8.813180509,38.60409132
8.389974673,42.61797079
8.916695439,37.03858906
8.894384053,36.13325975
8.863476794,35.33127504
8.91914127,40.48293345
